educatorID,regionID,eName,position,subject,qualification,birthDate,sex,schoolID
3958,3,Jonathan Ward,Teacher,Geography,Master's degree,1978-10-08,Male,21
3959,4,Catherine Thompson,Teacher,Chemistry,Diploma,1978-10-08,Male,292
3960,1,Patricia Martinez,Teacher,Chemistry,PhD,1978-10-08,Female,220
3961,1,Robert Robinson,Teacher,Physics,PhD,1978-10-08,Female,176
3962,2,Leah Gonzalez,Teacher,English,Diploma,1978-10-08,Female,312
3963,2,Joshua Parks,Teacher,Accounting,Bachelor's degree,1978-10-08,Female,133
3964,1,Sarah Simon,Teacher,Sesotho,Bachelor's degree,1978-10-08,Female,82
3965,1,Scott Wise,Teacher,History,Diploma,1978-10-08,Female,254
3966,3,Jonathon Ho,Teacher,History,Bachelor's degree,1978-10-08,Female,224
3967,1,Tammy Blankenship,Teacher,Physics,Diploma,1978-10-08,Male,177
3968,1,David Cooper,Teacher,Accounting,Diploma,1978-10-08,Female,254
3969,4,Megan Cervantes,Teacher,English,Master's degree,1978-10-08,Female,84
3970,4,Kendra Schultz,Teacher,English,Bachelor's degree,1978-10-08,Female,275
3971,4,Sue Sanford,Teacher,Biology,PhD,1978-10-08,Male,192
3972,3,Jonathan Jones,Teacher,English,PhD,1978-10-08,Male,53
3973,4,Melissa Cook,Teacher,Biology,Bachelor's degree,1978-10-08,Female,97
3974,1,Lisa Clark,Teacher,Accounting,Bachelor's degree,1978-10-08,Female,309
3975,2,John Baker,Teacher,Geography,PhD,1978-10-08,Female,35
3976,2,Steve Richards,Teacher,Biology,Diploma,1978-10-08,Male,200
3977,3,Kevin Sanchez,Teacher,Physics,Master's degree,1978-10-08,Female,102
3978,1,Wyatt Randolph MD,Teacher,History,PhD,1978-10-08,Male,252
3979,4,Elizabeth Wagner,Teacher,Biology,PhD,1978-10-08,Female,215
3980,4,Jesse Davis,Teacher,History,PhD,1978-10-08,Male,278
3981,1,Jennifer Hutchinson,Teacher,Mathematics,PhD,1978-10-08,Female,243
3982,4,Carl Pena,Teacher,Physics,Bachelor's degree,1978-10-08,Female,258
3983,1,Ronald Lynch,Teacher,Geography,Diploma,1978-10-08,Male,45
3984,2,Lisa Mueller,Teacher,English,PhD,1978-10-08,Female,268
3985,4,Janet Hansen,Teacher,Sesotho,Master's degree,1978-10-08,Female,261
3986,4,Mrs. Lauren Robinson,Teacher,Biology,Diploma,1978-10-08,Male,170
3987,1,Scott Flynn,Teacher,Biology,Master's degree,1978-10-08,Female,143
3988,1,Holly Bullock,Teacher,History,Bachelor's degree,1978-10-08,Male,217
3989,2,Zachary Lee,Teacher,Sesotho,PhD,1978-10-08,Male,89
3990,1,Kathleen Clark,Teacher,English,PhD,1978-10-08,Male,322
3991,1,Todd Banks,Teacher,Biology,Master's degree,1978-10-08,Female,100
3992,4,Mary Summers,Teacher,English,Diploma,1978-10-08,Male,32
3993,4,Lydia Munoz,Teacher,Chemistry,Diploma,1978-10-08,Male,75
3994,1,Kimberly Johnston,Teacher,Geography,PhD,1978-10-08,Female,25
3995,2,Jason Watson,Teacher,Physics,PhD,1978-10-08,Male,168
3996,2,Michael Thomas,Teacher,Chemistry,PhD,1978-10-08,Male,214
3997,2,Thomas Zamora,Teacher,Biology,Bachelor's degree,1978-10-08,Female,277
3998,1,Tracy Arnold,Teacher,Mathematics,Diploma,1978-10-08,Female,124
3999,3,Charles Saunders,Teacher,History,PhD,1978-10-08,Male,218
4000,1,Angela Murphy,Teacher,Chemistry,Bachelor's degree,1978-10-08,Female,108
4001,1,Virginia Martin,Teacher,Mathematics,PhD,1978-10-08,Female,16
4002,2,Zoe Murphy,Teacher,History,Master's degree,1978-10-08,Male,125
4003,4,Kevin Smith,Teacher,Sesotho,Bachelor's degree,1978-10-08,Male,319
4004,2,Karen West,Teacher,Biology,Bachelor's degree,1978-10-08,Male,20
4005,2,Steven Cooper,Teacher,Mathematics,Diploma,1978-10-08,Female,104
4006,3,Alex Howard,Teacher,Biology,Master's degree,1978-10-08,Female,320
4007,1,Alexis Simmons,Teacher,English,Master's degree,1978-10-08,Male,107
4008,2,Eileen Murillo,Teacher,Mathematics,Bachelor's degree,1978-10-08,Male,272
4009,1,Mackenzie Hurst,Teacher,Sesotho,Bachelor's degree,1978-10-08,Female,22
4010,1,Brandi Cruz,Teacher,Accounting,Diploma,1978-10-08,Male,231
4011,2,Fernando Moore,Teacher,History,Bachelor's degree,1978-10-08,Female,316
4012,1,Willie Marsh,Teacher,Biology,Diploma,1978-10-08,Male,203
4013,2,Curtis Moreno,Teacher,Chemistry,Diploma,1978-10-08,Male,272
4014,3,Ian Garner,Teacher,Geography,Diploma,1978-10-08,Male,92
4015,2,Jill Barry,Teacher,English,Master's degree,1978-10-08,Male,49
4016,4,Bobby Williams,Teacher,Physics,PhD,1978-10-08,Male,42
4017,2,Jessica May,Teacher,Accounting,PhD,1978-10-08,Female,6
4018,1,Shelly Blair,Teacher,Accounting,Master's degree,1978-10-08,Male,180
4019,2,Paul Moore,Teacher,Physics,Bachelor's degree,1978-10-08,Female,44
4020,1,Lisa Torres,Teacher,English,PhD,1978-10-08,Female,27
4021,2,Natalie Gonzales,Teacher,Biology,Bachelor's degree,1978-10-08,Female,316
4022,1,Stephanie Humphrey,Teacher,Sesotho,Bachelor's degree,1978-10-08,Male,135
4023,4,Jonathan Vazquez,Teacher,Geography,Bachelor's degree,1978-10-08,Male,24
4024,1,Nicole Moore,Teacher,Physics,Master's degree,1978-10-08,Female,77
4025,1,Travis Johnson,Teacher,Chemistry,Bachelor's degree,1978-10-08,Female,25
4026,1,Mr. Richard Ramos,Teacher,History,Master's degree,1978-10-08,Female,177
4027,1,Jose Herring,Teacher,Biology,Master's degree,1978-10-08,Male,112
4028,1,Howard Pierce,Teacher,Biology,Bachelor's degree,1978-10-08,Female,51
4029,3,Rebecca Chung,Teacher,Chemistry,Bachelor's degree,1978-10-08,Male,90
4030,2,Brandy Fowler,Teacher,History,Master's degree,1978-10-08,Male,34
4031,2,Rachael Holt,Teacher,Mathematics,PhD,1978-10-08,Male,74
4032,1,Debbie Mccullough,Teacher,Accounting,Diploma,1978-10-08,Male,291
4033,1,Jason Payne,Teacher,Mathematics,Master's degree,1978-10-08,Female,43
4034,2,Mr. Sean Hall MD,Teacher,English,PhD,1978-10-08,Female,49
4035,1,Richard Phillips,Teacher,Mathematics,Diploma,1978-10-08,Male,5
4036,3,Nancy Stafford,Teacher,English,Bachelor's degree,1978-10-08,Male,101
4037,1,Zachary Shea,Teacher,Chemistry,Diploma,1978-10-08,Female,176
4038,2,Tyler Bates,Teacher,Sesotho,Master's degree,1978-10-08,Female,136
4039,2,Whitney West,Teacher,Biology,Master's degree,1978-10-08,Male,34
4040,1,Jessica Nguyen,Teacher,Mathematics,Diploma,1978-10-08,Male,240
4041,4,Anne Moore,Teacher,Chemistry,Diploma,1978-10-08,Male,186
4042,1,Joseph Burgess,Teacher,Mathematics,Bachelor's degree,1978-10-08,Female,78
4043,2,Matthew Meza,Teacher,History,Diploma,1978-10-08,Male,193
4044,2,Cheryl Garcia,Teacher,Accounting,Diploma,1978-10-08,Female,190
4045,1,Eric Foley,Teacher,Physics,Diploma,1978-10-08,Female,283
4046,4,Ronald Ruiz Jr.,Teacher,Mathematics,Diploma,1978-10-08,Female,278
4047,2,Alisha Warren,Teacher,English,Bachelor's degree,1978-10-08,Female,188
4048,1,Ashley Bradford,Teacher,History,Bachelor's degree,1978-10-08,Male,70
4049,4,Wendy Rowland,Teacher,Chemistry,Bachelor's degree,1978-10-08,Female,296
4050,4,Travis Hunter,Teacher,Mathematics,PhD,1978-10-08,Female,198
4051,3,Craig Zavala,Teacher,English,PhD,1978-10-08,Male,23
4052,4,Briana Pena,Teacher,Physics,PhD,1978-10-08,Female,215
4053,2,David Wise,Teacher,Geography,PhD,1978-10-08,Male,298
4054,2,Brandon Delacruz,Teacher,History,Diploma,1978-10-08,Female,316
4055,4,Susan Phillips,Teacher,English,Bachelor's degree,1978-10-08,Female,117
4056,4,Jacqueline Reyes,Teacher,Accounting,Bachelor's degree,1978-10-08,Female,241
4057,1,Dr. Vicki Watkins,Teacher,Mathematics,Master's degree,1978-10-08,Female,294
4058,2,Terry Miller,Teacher,Geography,Diploma,1978-10-08,Female,268
4059,1,Curtis Garcia,Teacher,Chemistry,Diploma,1978-10-08,Male,234
4060,3,Tony Hood MD,Teacher,Biology,Bachelor's degree,1978-10-08,Female,218
4061,2,Nina Davis,Teacher,Accounting,Diploma,1978-10-08,Female,274
4062,2,Stephanie Mckinney,Teacher,Chemistry,Bachelor's degree,1978-10-08,Female,49
4063,1,Beth Miller DDS,Teacher,Chemistry,PhD,1978-10-08,Female,254
4064,1,Jessica Smith,Teacher,Biology,Diploma,1978-10-08,Female,77
4065,2,Jeffrey Mclaughlin,Teacher,Mathematics,Master's degree,1978-10-08,Male,49
4066,3,Brian Sosa,Teacher,Physics,Diploma,1978-10-08,Female,138
4067,3,Erin Wilkerson,Teacher,Physics,PhD,1978-10-08,Female,174
4068,1,Sherry Edwards,Teacher,Physics,Master's degree,1978-10-08,Male,238
4069,3,Christina Bowers,Teacher,Physics,PhD,1978-10-08,Male,128
4070,3,Alexander Hughes,Teacher,Biology,Diploma,1978-10-08,Female,171
4071,1,Brianna Manning,Teacher,Biology,Bachelor's degree,1978-10-08,Male,80
4072,1,Anna Wiley,Teacher,Biology,Diploma,1978-10-08,Male,234
4073,1,Elizabeth Espinoza,Teacher,Mathematics,Bachelor's degree,1978-10-08,Female,273
4074,1,Tyler Adams,Teacher,Accounting,PhD,1978-10-08,Female,176
4075,3,Michele Griffin,Teacher,English,PhD,1978-10-08,Male,310
4076,2,Larry Hunter,Teacher,Physics,PhD,1978-10-08,Female,295
4077,1,Dale Walker,Teacher,Sesotho,Bachelor's degree,1978-10-08,Female,206
4078,3,Michael Davis,Teacher,Sesotho,PhD,1978-10-08,Male,320
4079,4,Jillian Herman,Teacher,Chemistry,PhD,1978-10-08,Female,167
4080,2,Dr. Joseph Nguyen,Teacher,History,Diploma,1978-10-08,Male,299
4081,4,Lisa Mays,Teacher,Physics,Diploma,1978-10-08,Female,275
4082,3,Micheal Austin,Teacher,Physics,Diploma,1978-10-08,Male,21
4083,4,Cassandra Garcia,Teacher,Mathematics,PhD,1978-10-08,Female,292
4084,2,Steven Bailey,Teacher,Chemistry,Bachelor's degree,1978-10-08,Male,136
4085,2,Kirsten Little,Teacher,Accounting,Master's degree,1978-10-08,Female,37
4086,3,David Oliver Jr.,Teacher,History,Bachelor's degree,1978-10-08,Male,53
4087,1,Anna Bush,Teacher,Chemistry,Bachelor's degree,1978-10-08,Female,106
4088,2,Lisa Patton,Teacher,Accounting,PhD,1978-10-08,Male,104
4089,2,Sarah Long,Teacher,History,PhD,1978-10-08,Female,315
4090,4,Vanessa Dean,Teacher,History,Diploma,1978-10-08,Female,155
4091,3,Tammy Smith,Teacher,Mathematics,Master's degree,1978-10-08,Male,14
4092,2,Brian Combs,Teacher,Biology,Master's degree,1978-10-08,Female,11
4093,1,Eric Fuller,Teacher,Accounting,Diploma,1978-10-08,Female,178
4094,1,Nicole Russell,Teacher,Geography,Diploma,1978-10-08,Male,48
4095,2,Jeffrey Guerrero,Teacher,Geography,Bachelor's degree,1978-10-08,Male,173
4096,2,Mary Hayden,Teacher,Mathematics,PhD,1978-10-08,Male,306
4097,4,Keith Holmes,Teacher,History,PhD,1978-10-08,Female,304
4098,2,Angela Kramer,Teacher,English,Diploma,1978-10-08,Female,299
4099,3,Angela Gonzales,Teacher,Chemistry,PhD,1978-10-08,Female,288
4100,4,Jeffery Strong,Teacher,Geography,PhD,1978-10-08,Female,198
4101,3,Jamie Mora,Teacher,Physics,Diploma,1978-10-08,Male,14
4102,2,Kelly Patel,Teacher,Sesotho,Bachelor's degree,1978-10-08,Female,190
4103,1,Tiffany Rush,Teacher,Sesotho,PhD,1978-10-08,Male,181
4104,1,Samantha Ramirez,Teacher,Sesotho,Diploma,1978-10-08,Male,273
4105,2,Mitchell Hughes MD,Teacher,Sesotho,Master's degree,1978-10-08,Female,325
4106,2,Dwayne Higgins,Teacher,History,PhD,1978-10-08,Male,325
4107,2,Peter Diaz,Teacher,History,PhD,1978-10-08,Male,201
4108,1,Steven Henderson,Teacher,Sesotho,Diploma,1978-10-08,Female,158
4109,1,Kara Johnson,Teacher,History,Bachelor's degree,1978-10-08,Male,239
4110,2,Omar Baker,Teacher,English,Bachelor's degree,1978-10-08,Male,268
4111,1,Rachel Dawson,Teacher,Sesotho,PhD,1978-10-08,Female,22
4112,3,Thomas Carlson,Teacher,Chemistry,Master's degree,1978-10-08,Female,148
4113,3,Latoya Holland,Teacher,Geography,Diploma,1978-10-08,Female,191
4114,1,Nathan Larson,Teacher,Geography,Master's degree,1978-10-08,Female,307
4115,3,Natasha Thompson,Teacher,Biology,Diploma,1978-10-08,Male,7
4116,1,Jennifer Potts,Teacher,Sesotho,Master's degree,1978-10-08,Female,322
4117,3,Christine Robinson,Teacher,Geography,Master's degree,1978-10-08,Female,219
4118,3,Amy Collins,Teacher,Biology,Bachelor's degree,1978-10-08,Male,318
4119,2,James Cruz,Teacher,Physics,PhD,1978-10-08,Male,205
4120,3,Meghan Adams,Teacher,History,PhD,1978-10-08,Female,320
4121,3,Arthur Waters,Teacher,Mathematics,Bachelor's degree,1978-10-08,Male,68
4122,2,Hannah George,Teacher,Geography,Diploma,1978-10-08,Male,74
4123,1,Alexis Williams,Teacher,Accounting,Bachelor's degree,1978-10-08,Female,307
4124,1,Patrick Hodge,Teacher,Sesotho,Bachelor's degree,1978-10-08,Male,176
4125,1,Erik Cline,Teacher,English,Diploma,1978-10-08,Male,60
4126,3,Kenneth Bartlett,Teacher,Accounting,PhD,1978-10-08,Female,68
4127,2,Brian Edwards,Teacher,Chemistry,Diploma,1978-10-08,Female,221
4128,3,Allen Quinn,Teacher,Geography,PhD,1978-10-08,Female,138
4129,2,Jason Chang,Teacher,Geography,Diploma,1978-10-08,Male,146
4130,1,Douglas Bell,Teacher,History,Bachelor's degree,1978-10-08,Male,222
4131,3,Katie Galvan,Teacher,English,Bachelor's degree,1978-10-08,Male,88
4132,2,Matthew Mcdonald,Teacher,English,Master's degree,1978-10-08,Male,31
4133,3,Tina Petersen,Teacher,History,Bachelor's degree,1978-10-08,Male,129
4134,1,Paige Todd,Teacher,English,Diploma,1978-10-08,Female,323
4135,4,Kenneth Kane,Teacher,Mathematics,Bachelor's degree,1978-10-08,Male,155
4136,1,Jason Tanner,Teacher,English,Master's degree,1978-10-08,Male,166
4137,3,Beth Miller,Teacher,Physics,Bachelor's degree,1978-10-08,Female,245
4138,1,Taylor Love,Teacher,Sesotho,PhD,1978-10-08,Male,82
4139,3,Angelica Black,Teacher,Chemistry,Bachelor's degree,1978-10-08,Female,288
4140,1,Caroline Bonilla,Teacher,Accounting,Master's degree,1978-10-08,Female,126
4141,4,Tracey Morris,Teacher,Chemistry,Diploma,1978-10-08,Female,55
4142,3,Stacy Bernard,Teacher,Sesotho,Master's degree,1978-10-08,Male,26
4143,1,Vincent Carr,Teacher,Geography,Bachelor's degree,1978-10-08,Male,63
4144,2,Raymond Carter,Teacher,Mathematics,Master's degree,1978-10-08,Male,324
4145,2,Charles Kelly,Teacher,Chemistry,Master's degree,1978-10-08,Male,270
4146,4,Charles Jones,Teacher,Chemistry,Diploma,1978-10-08,Male,114
4147,1,Tyler Briggs,Teacher,Chemistry,Diploma,1978-10-08,Male,54
4148,1,Lawrence Hudson,Teacher,Chemistry,Master's degree,1978-10-08,Male,273
4149,1,Katie Davidson,Teacher,History,Diploma,1978-10-08,Female,321
4150,2,Lauren Kennedy,Teacher,Geography,PhD,1978-10-08,Male,6
4151,1,Raymond Edwards,Teacher,Physics,Diploma,1978-10-08,Male,5
4152,1,Timothy Fuller,Teacher,History,Diploma,1978-10-08,Male,60
4153,3,Alexander Armstrong,Teacher,History,Master's degree,1978-10-08,Female,129
4154,1,Marcus Nunez,Teacher,Physics,PhD,1978-10-08,Female,255
4155,4,Katrina Smith,Teacher,Mathematics,Diploma,1978-10-08,Female,19
4156,3,Jordan Hansen,Teacher,Mathematics,Bachelor's degree,1978-10-08,Female,128
4157,2,Jeffrey Smith,Teacher,Mathematics,Diploma,1978-10-08,Female,208
4158,1,Brian Garrett,Teacher,Chemistry,PhD,1978-10-08,Female,106
4159,2,Daniel Hill,Teacher,Mathematics,Bachelor's degree,1978-10-08,Male,127
4160,2,Christopher Williams,Teacher,History,Bachelor's degree,1978-10-08,Male,315
4161,1,Sandra Tran,Teacher,English,PhD,1978-10-08,Male,243
4162,2,Robin Washington,Teacher,Geography,Diploma,1978-10-08,Female,93
4163,4,Barbara Blair,Teacher,Geography,Bachelor's degree,1978-10-08,Female,183
4164,3,Pamela Roberts,Teacher,Physics,PhD,1978-10-08,Male,29
4165,1,William Lyons,Teacher,Physics,Diploma,1978-10-08,Male,1
4166,3,James Craig,Teacher,Mathematics,Master's degree,1978-10-08,Male,92
4167,1,Natalie Riggs,Teacher,Biology,Diploma,1978-10-08,Male,70
4168,3,Lisa Melton,Teacher,Geography,PhD,1978-10-08,Male,171
4169,2,Brandon Aguilar,Teacher,Chemistry,PhD,1978-10-08,Female,253
4170,1,Karen Clark,Teacher,Physics,Bachelor's degree,1978-10-08,Female,141
4171,1,Linda Reynolds,Teacher,Sesotho,Diploma,1978-10-08,Male,222
4172,4,Keith David,Teacher,Mathematics,Master's degree,1978-10-08,Male,215
4173,1,John Giles,Teacher,Chemistry,Bachelor's degree,1978-10-08,Male,264
4174,1,Jamie Hubbard,Teacher,Physics,Bachelor's degree,1978-10-08,Female,323
4175,2,Sarah Neal,Teacher,History,PhD,1978-10-08,Male,28
4176,1,Jessica Sanders,Teacher,Mathematics,Master's degree,1978-10-08,Male,300
4177,1,Catherine Russell,Teacher,English,Diploma,1978-10-08,Male,209
4178,2,Lindsay Harrison,Teacher,Geography,PhD,1978-10-08,Male,306
4179,4,Scott Fields,Teacher,Chemistry,Master's degree,1978-10-08,Male,55
4180,4,Jerry Ibarra,Teacher,Biology,Diploma,1978-10-08,Male,73
4181,1,Eric Diaz,Teacher,History,Master's degree,1978-10-08,Female,307
4182,2,Tiffany Martinez,Teacher,History,Master's degree,1978-10-08,Male,221
4183,1,Russell Ramirez,Teacher,Mathematics,Bachelor's degree,1978-10-08,Female,150
4184,2,Michael Roberts,Teacher,Chemistry,Bachelor's degree,1978-10-08,Female,144
4185,1,Johnny Pratt,Teacher,English,PhD,1978-10-08,Male,222
4186,3,Sean Melton,Teacher,Physics,Bachelor's degree,1978-10-08,Male,13
4187,4,Linda White,Teacher,History,PhD,1978-10-08,Female,215
4188,1,Natalie Hall,Teacher,Accounting,Master's degree,1978-10-08,Female,106
4189,3,Norma Jones,Teacher,Sesotho,Bachelor's degree,1978-10-08,Female,95
4190,2,Scott Allen,Teacher,Accounting,PhD,1978-10-08,Male,11
4191,2,Nicholas Wall,Teacher,English,Diploma,1978-10-08,Male,312
4192,2,Jonathan Arnold,Teacher,Mathematics,Bachelor's degree,1978-10-08,Female,172
4193,2,Alexis Joseph,Teacher,Sesotho,Diploma,1978-10-08,Male,103
4194,2,Lisa Mendez,Teacher,Physics,Master's degree,1978-10-08,Male,325
4195,3,Mary Allen,Teacher,Biology,Bachelor's degree,1978-10-08,Female,210
4196,4,Amy Smith,Teacher,Accounting,Bachelor's degree,1978-10-08,Male,57
4197,4,Jacqueline Robinson,Teacher,English,Bachelor's degree,1978-10-08,Female,241
4198,3,Rodney Watkins,Teacher,Chemistry,Bachelor's degree,1978-10-08,Male,269
4199,1,Kevin Miller,Teacher,Geography,Master's degree,1978-10-08,Male,111
4200,2,Robert Ryan Jr.,Teacher,Accounting,PhD,1978-10-08,Male,39
4201,1,Rebecca Clark,Teacher,Chemistry,Bachelor's degree,1978-10-08,Female,166
4202,3,Molly Jones,Teacher,Accounting,Diploma,1978-10-08,Male,171
4203,4,Valerie Jacobs,Teacher,Chemistry,PhD,1978-10-08,Female,275
4204,1,Tracey Campbell,Teacher,Accounting,Bachelor's degree,1978-10-08,Male,291
4205,3,Mark Holt,Teacher,Geography,Master's degree,1978-10-08,Female,15
4206,1,Martha Valdez,Teacher,English,PhD,1978-10-08,Male,239
4207,3,Benjamin Bailey,Teacher,Sesotho,Bachelor's degree,1978-10-08,Male,269
4208,3,Michelle Wilson,Teacher,History,Diploma,1978-10-08,Female,151
4209,3,Adrienne Marquez,Teacher,Biology,Diploma,1978-10-08,Female,90
4210,3,Richard Brown,Teacher,Accounting,Diploma,1978-10-08,Male,310
4211,3,Kelly Mckenzie,Teacher,Biology,PhD,1978-10-08,Female,138
4212,4,Brian Farmer,Teacher,Physics,Master's degree,1978-10-08,Male,186
4213,4,Maria Goodman,Teacher,English,PhD,1978-10-08,Female,215
4214,3,Joshua Ellis,Teacher,Biology,Master's degree,1978-10-08,Female,218
4215,1,Veronica Ferrell,Teacher,Mathematics,Master's degree,1978-10-08,Male,150
4216,2,Jessica Delacruz,Teacher,History,Bachelor's degree,1978-10-08,Female,272
4217,2,Caleb Powell,Teacher,Chemistry,Bachelor's degree,1978-10-08,Female,295
4218,2,Ryan Harris,Teacher,Sesotho,Master's degree,1978-10-08,Male,302
4219,1,Christina Haynes,Teacher,History,Master's degree,1978-10-08,Male,152
4220,3,Laura Parks,Teacher,Mathematics,Diploma,1978-10-08,Female,263
4221,3,Jessica Jackson,Teacher,Accounting,Master's degree,1978-10-08,Female,53
4222,1,Laura Lee,Teacher,Accounting,Master's degree,1978-10-08,Female,62
4223,4,Matthew Morales,Teacher,Chemistry,Diploma,1978-10-08,Female,167
4224,2,Maria Simmons,Teacher,Chemistry,Diploma,1978-10-08,Male,242
4225,1,Michael Rice,Teacher,History,Bachelor's degree,1978-10-08,Male,317
4226,1,Hannah Gross,Teacher,Geography,Diploma,1978-10-08,Female,106
4227,2,Robert Jackson,Teacher,Physics,Bachelor's degree,1978-10-08,Male,182
4228,1,Terri Hughes MD,Teacher,Biology,Diploma,1978-10-08,Female,246
4229,2,Matthew Mcdaniel,Teacher,History,Diploma,1978-10-08,Female,295
4230,1,Zachary Thomas,Teacher,History,PhD,1978-10-08,Female,207
4231,2,Stephen Ritter,Teacher,Sesotho,Master's degree,1978-10-08,Male,302
4232,1,Matthew Collins,Teacher,Physics,Master's degree,1978-10-08,Female,290
4233,3,David Lucas,Teacher,History,PhD,1978-10-08,Male,256
4234,2,Logan Lopez,Teacher,English,PhD,1978-10-08,Male,6
4235,2,Kimberly Pacheco,Teacher,Geography,Diploma,1978-10-08,Female,125
4236,4,William Horn,Teacher,History,Master's degree,1978-10-08,Female,192
4237,1,Mario Taylor,Teacher,Chemistry,PhD,1978-10-08,Male,236
4238,3,Anna King,Teacher,Mathematics,Diploma,1978-10-08,Male,12
4239,2,Carmen Paul,Teacher,Accounting,Master's degree,1978-10-08,Female,9
4240,2,Jenna Simmons,Teacher,Sesotho,Diploma,1978-10-08,Female,324
4241,1,Cassandra Moore,Teacher,Mathematics,Diploma,1978-10-08,Female,153
4242,4,Brady Watson,Teacher,History,PhD,1978-10-08,Male,97
4243,3,Richard Smith,Teacher,Mathematics,Diploma,1978-10-08,Male,263
4244,2,Matthew Harper,Teacher,English,Diploma,1978-10-08,Male,69
4245,3,Charles Reyes,Teacher,Accounting,Bachelor's degree,1978-10-08,Male,30
4246,1,Jenny Jennings,Teacher,Chemistry,Master's degree,1978-10-08,Male,45
4247,2,Nicole Kaufman,Teacher,Biology,Diploma,1978-10-08,Male,103
4248,4,Kevin Lopez,Teacher,Biology,Diploma,1978-10-08,Female,292
4249,1,Cassandra Williams,Teacher,Geography,Master's degree,1978-10-08,Female,16
4250,1,Jorge Ho,Teacher,English,Diploma,1978-10-08,Female,222
4251,4,Brian Jackson,Teacher,Geography,Master's degree,1978-10-08,Male,42
4252,1,Spencer Fuller,Teacher,Geography,PhD,1978-10-08,Male,153
4253,4,Angel Skinner,Teacher,Physics,Bachelor's degree,1978-10-08,Female,114
4254,1,Hayley Miller,Teacher,Mathematics,Master's degree,1978-10-08,Female,238
